old iri,new iri
http://www.ontologyrepository.com/CommonCoreOntologies/ControlSurface,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003519
http://www.ontologyrepository.com/CommonCoreOntologies/WiredCommunicationReceptionArtifactFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003520
http://www.ontologyrepository.com/CommonCoreOntologies/PortionOfPaper,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003521
http://www.ontologyrepository.com/CommonCoreOntologies/Cannon,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003522
http://www.ontologyrepository.com/CommonCoreOntologies/ImagingInstrument,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003523
http://www.ontologyrepository.com/CommonCoreOntologies/WettingAgentArtifactFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003524
http://www.ontologyrepository.com/CommonCoreOntologies/TitleDocument,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003525
http://www.ontologyrepository.com/CommonCoreOntologies/DocumentField,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003526
http://www.ontologyrepository.com/CommonCoreOntologies/OpticalCamera,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003527
http://www.ontologyrepository.com/CommonCoreOntologies/PortionOfPropellant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003528
http://www.ontologyrepository.com/CommonCoreOntologies/ArtifactLocation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003529
http://www.ontologyrepository.com/CommonCoreOntologies/Filter,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003530
http://www.ontologyrepository.com/CommonCoreOntologies/VehicleTransmission,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003531
http://www.ontologyrepository.com/CommonCoreOntologies/Propeller,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003532
http://www.ontologyrepository.com/CommonCoreOntologies/UnguidedRocket,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003533
http://www.ontologyrepository.com/CommonCoreOntologies/Bullet,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003534
http://www.ontologyrepository.com/CommonCoreOntologies/RocketPropelledGrenade,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003535
http://www.ontologyrepository.com/CommonCoreOntologies/OpticalLens,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003536
http://www.ontologyrepository.com/CommonCoreOntologies/ReciprocatingSteamEngine,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003537
http://www.ontologyrepository.com/CommonCoreOntologies/LifeSupportArtifactFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003538
http://www.ontologyrepository.com/CommonCoreOntologies/ElectronicComponent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003539
http://www.ontologyrepository.com/CommonCoreOntologies/ReflectivePrism,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003540
http://www.ontologyrepository.com/CommonCoreOntologies/ArtificialEye,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003541
http://www.ontologyrepository.com/CommonCoreOntologies/RadioCommunicationReceptionArtifactFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003542
http://www.ontologyrepository.com/CommonCoreOntologies/TripleInertialNavigationSystem,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003543
http://www.ontologyrepository.com/CommonCoreOntologies/ArtifactIdentifier,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003544
http://www.ontologyrepository.com/CommonCoreOntologies/FinancialArtifactFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003545
http://www.ontologyrepository.com/CommonCoreOntologies/ElectronMicroscope,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003546
http://www.ontologyrepository.com/CommonCoreOntologies/Code39Barcode,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003547
http://www.ontologyrepository.com/CommonCoreOntologies/ISSNBarcode,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003548
http://www.ontologyrepository.com/CommonCoreOntologies/UPCEBarcode,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003549
http://www.ontologyrepository.com/CommonCoreOntologies/TelecommunicationNetworkLine,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003550
http://www.ontologyrepository.com/CommonCoreOntologies/RailwayJunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003551
http://www.ontologyrepository.com/CommonCoreOntologies/FuelSystem,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003552
http://www.ontologyrepository.com/CommonCoreOntologies/RadioCommunicationArtifactFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003553
http://www.ontologyrepository.com/CommonCoreOntologies/ElectricalArtifactFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003554
http://www.ontologyrepository.com/CommonCoreOntologies/Telephone,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003555
http://www.ontologyrepository.com/CommonCoreOntologies/FullMotionVideoCamera,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003556
http://www.ontologyrepository.com/CommonCoreOntologies/HydraulicPowerSource,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003557
http://www.ontologyrepository.com/CommonCoreOntologies/ISBNBarcode,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003558
http://www.ontologyrepository.com/CommonCoreOntologies/SprayNozzle,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003559
http://www.ontologyrepository.com/CommonCoreOntologies/PortionOfLiquidPropellant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003560
http://www.ontologyrepository.com/CommonCoreOntologies/UltraHighFrequencyCommunicationInstrument,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003561
http://www.ontologyrepository.com/CommonCoreOntologies/TrimTab,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003562
http://www.ontologyrepository.com/CommonCoreOntologies/IncendiaryWeapon,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003563
http://www.ontologyrepository.com/CommonCoreOntologies/FuelSystemComponent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003564
http://www.ontologyrepository.com/CommonCoreOntologies/ExternalCombustionEngine,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003565
http://www.ontologyrepository.com/CommonCoreOntologies/FragmentationArtifactFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0003566
http://www.ontologyrepository.com/CommonCoreOntologies/Hazel,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004000
http://www.ontologyrepository.com/CommonCoreOntologies/CubeShape,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004001
http://www.ontologyrepository.com/CommonCoreOntologies/Rectangular,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004002
http://www.ontologyrepository.com/CommonCoreOntologies/Protruding,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004003
http://www.ontologyrepository.com/CommonCoreOntologies/Closure,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004004
http://www.ontologyrepository.com/CommonCoreOntologies/Width,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004005
http://www.ontologyrepository.com/CommonCoreOntologies/Vermilion,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004006
http://www.ontologyrepository.com/CommonCoreOntologies/Serrated,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004007
http://www.ontologyrepository.com/CommonCoreOntologies/ColorHue,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004008
http://www.ontologyrepository.com/CommonCoreOntologies/ConcaveShape,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004009
http://www.ontologyrepository.com/CommonCoreOntologies/Oblong,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004010
http://www.ontologyrepository.com/CommonCoreOntologies/Wide,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004011
http://www.ontologyrepository.com/CommonCoreOntologies/Sloped,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004012
http://www.ontologyrepository.com/CommonCoreOntologies/Transparent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004013
http://www.ontologyrepository.com/CommonCoreOntologies/Radiolucent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004014
http://www.ontologyrepository.com/CommonCoreOntologies/BodyShape,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004015
http://www.ontologyrepository.com/CommonCoreOntologies/Weight,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004016
http://www.ontologyrepository.com/CommonCoreOntologies/PitchOrientation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004017
http://www.ontologyrepository.com/CommonCoreOntologies/Translucent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004018
http://www.ontologyrepository.com/CommonCoreOntologies/Fluorescence,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004019
http://www.ontologyrepository.com/CommonCoreOntologies/Spherical,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004020
http://www.ontologyrepository.com/CommonCoreOntologies/GoldColor,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004021
http://www.ontologyrepository.com/CommonCoreOntologies/Height,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004022
http://www.ontologyrepository.com/CommonCoreOntologies/Green,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004023
http://www.ontologyrepository.com/CommonCoreOntologies/Temperature,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004024
http://www.ontologyrepository.com/CommonCoreOntologies/Density,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004025
http://www.ontologyrepository.com/CommonCoreOntologies/Red,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004026
http://www.ontologyrepository.com/CommonCoreOntologies/Radiopacity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004027
http://www.ontologyrepository.com/CommonCoreOntologies/Mass,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004028
http://www.ontologyrepository.com/CommonCoreOntologies/Altitude,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004029
http://www.ontologyrepository.com/CommonCoreOntologies/RadiationAbsorptivity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004030
http://www.ontologyrepository.com/CommonCoreOntologies/ConvexShape,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004031
http://www.ontologyrepository.com/CommonCoreOntologies/Magenta,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004032
http://www.ontologyrepository.com/CommonCoreOntologies/Round,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004033
http://www.ontologyrepository.com/CommonCoreOntologies/RollOrientation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004034
http://www.ontologyrepository.com/CommonCoreOntologies/Maroon,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004035
http://www.ontologyrepository.com/CommonCoreOntologies/SpatialOrientation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004036
http://www.ontologyrepository.com/CommonCoreOntologies/ConeShape,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004037
http://www.ontologyrepository.com/CommonCoreOntologies/Cyan,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004038
http://www.ontologyrepository.com/CommonCoreOntologies/Bent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004039
http://www.ontologyrepository.com/CommonCoreOntologies/Magnetic,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004040
http://www.ontologyrepository.com/CommonCoreOntologies/Fatigability,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004041
http://www.ontologyrepository.com/CommonCoreOntologies/Sharp,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004042
http://www.ontologyrepository.com/CommonCoreOntologies/Blue,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004043
http://www.ontologyrepository.com/CommonCoreOntologies/Straight,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004044
http://www.ontologyrepository.com/CommonCoreOntologies/Refractivity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004045
http://www.ontologyrepository.com/CommonCoreOntologies/PhaseAngle,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004046
http://www.ontologyrepository.com/CommonCoreOntologies/Brown,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004047
http://www.ontologyrepository.com/CommonCoreOntologies/Branched,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004048
http://www.ontologyrepository.com/CommonCoreOntologies/Hardness,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004049
http://www.ontologyrepository.com/CommonCoreOntologies/Blunt,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004050
http://www.ontologyrepository.com/CommonCoreOntologies/Diameter,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004051
http://www.ontologyrepository.com/CommonCoreOntologies/ColorSaturation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004052
http://www.ontologyrepository.com/CommonCoreOntologies/Grey,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004053
http://www.ontologyrepository.com/CommonCoreOntologies/Length,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004054
http://www.ontologyrepository.com/CommonCoreOntologies/PointingOrientation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004055
http://www.ontologyrepository.com/CommonCoreOntologies/Black,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004056
http://www.ontologyrepository.com/CommonCoreOntologies/Coiled,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004057
http://www.ontologyrepository.com/CommonCoreOntologies/LuminescentProperty,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004058
http://www.ontologyrepository.com/CommonCoreOntologies/Wetness,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004059
http://www.ontologyrepository.com/CommonCoreOntologies/SurfaceTension,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004060
http://www.ontologyrepository.com/CommonCoreOntologies/OneDimensionalExtent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004061
http://www.ontologyrepository.com/CommonCoreOntologies/Amount,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004062
http://www.ontologyrepository.com/CommonCoreOntologies/ColorBrightness,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004063
http://www.ontologyrepository.com/CommonCoreOntologies/Flat,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004064
http://www.ontologyrepository.com/CommonCoreOntologies/RadiationEmissivity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004065
http://www.ontologyrepository.com/CommonCoreOntologies/Strength,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004066
http://www.ontologyrepository.com/CommonCoreOntologies/Pyramidal,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004067
http://www.ontologyrepository.com/CommonCoreOntologies/Opaque,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004068
http://www.ontologyrepository.com/CommonCoreOntologies/Cylindrical,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004069
http://www.ontologyrepository.com/CommonCoreOntologies/Opacity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004070
http://www.ontologyrepository.com/CommonCoreOntologies/Circumference,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004071
http://www.ontologyrepository.com/CommonCoreOntologies/White,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004072
http://www.ontologyrepository.com/CommonCoreOntologies/Folded,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004073
http://www.ontologyrepository.com/CommonCoreOntologies/Radiopaque,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004074
http://www.ontologyrepository.com/CommonCoreOntologies/Yellow,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004075
http://www.ontologyrepository.com/CommonCoreOntologies/Curved,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004076
http://www.ontologyrepository.com/CommonCoreOntologies/Thickness,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004077
http://www.ontologyrepository.com/CommonCoreOntologies/Cuboidal,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004078
http://www.ontologyrepository.com/CommonCoreOntologies/Blond,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004079
http://www.ontologyrepository.com/CommonCoreOntologies/Square,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004080
http://www.ontologyrepository.com/CommonCoreOntologies/Split,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004081
http://www.ontologyrepository.com/CommonCoreOntologies/Orange,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004082
http://www.ontologyrepository.com/CommonCoreOntologies/Wavy,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004083
http://www.ontologyrepository.com/CommonCoreOntologies/TwoDimensionalExtent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004084
http://www.ontologyrepository.com/CommonCoreOntologies/Color,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004085
http://www.ontologyrepository.com/CommonCoreOntologies/SilverColor,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004086
http://www.ontologyrepository.com/CommonCoreOntologies/YawOrientation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004087
http://www.ontologyrepository.com/CommonCoreOntologies/Violet,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004088
http://www.ontologyrepository.com/CommonCoreOntologies/Depth,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004089
http://www.ontologyrepository.com/CommonCoreOntologies/ElectromagneticRadiationProperty,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004090
http://www.ontologyrepository.com/CommonCoreOntologies/Perimeter,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004091
http://www.ontologyrepository.com/CommonCoreOntologies/OpticalProperty,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004092
http://www.ontologyrepository.com/CommonCoreOntologies/Rosy,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004093
http://www.ontologyrepository.com/CommonCoreOntologies/Texture,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004094
http://www.ontologyrepository.com/CommonCoreOntologies/Purple,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004095
http://www.ontologyrepository.com/CommonCoreOntologies/Thin,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004096
http://www.ontologyrepository.com/CommonCoreOntologies/Radioactive,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004097
http://www.ontologyrepository.com/CommonCoreOntologies/Triangular,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004098
http://www.ontologyrepository.com/CommonCoreOntologies/ThreeDimensionalShape,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004099
http://www.ontologyrepository.com/CommonCoreOntologies/SizeQuality,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004100
http://www.ontologyrepository.com/CommonCoreOntologies/Albedo,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004101
http://www.ontologyrepository.com/CommonCoreOntologies/Vulnerability,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004102
http://www.ontologyrepository.com/CommonCoreOntologies/Semicircular,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004103
http://www.ontologyrepository.com/CommonCoreOntologies/Drooping,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004104
http://www.ontologyrepository.com/CommonCoreOntologies/ShapeQuality,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004105
http://www.ontologyrepository.com/CommonCoreOntologies/Phosphorescence,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004106
http://www.ontologyrepository.com/CommonCoreOntologies/RadiationReflectivity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004107
http://www.ontologyrepository.com/CommonCoreOntologies/ThreeDimensionalExtent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0004108
http://www.ontologyrepository.com/CommonCoreOntologies/ActionRequirement,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005000
http://www.ontologyrepository.com/CommonCoreOntologies/LanguageSkill,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005001
http://www.ontologyrepository.com/CommonCoreOntologies/FinancialValue,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005002
http://www.ontologyrepository.com/CommonCoreOntologies/Enemy,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005003
http://www.ontologyrepository.com/CommonCoreOntologies/BodilyComponent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005004
http://www.ontologyrepository.com/CommonCoreOntologies/NeutralRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005005
http://www.ontologyrepository.com/CommonCoreOntologies/Disease,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005006
http://www.ontologyrepository.com/CommonCoreOntologies/SetOfEyes,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005007
http://www.ontologyrepository.com/CommonCoreOntologies/CitizenRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005008
http://www.ontologyrepository.com/CommonCoreOntologies/OperationalArea,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005009
http://www.ontologyrepository.com/CommonCoreOntologies/Affordance,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005010
http://www.ontologyrepository.com/CommonCoreOntologies/FemaleSex,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005011
http://www.ontologyrepository.com/CommonCoreOntologies/ActionRegulation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005012
http://www.ontologyrepository.com/CommonCoreOntologies/CivilOrganization,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005013
http://www.ontologyrepository.com/CommonCoreOntologies/OrganizationMember,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005014
http://www.ontologyrepository.com/CommonCoreOntologies/IncorporatedOrganization,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005015
http://www.ontologyrepository.com/CommonCoreOntologies/Family,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005016
http://www.ontologyrepository.com/CommonCoreOntologies/Scar,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005017
http://www.ontologyrepository.com/CommonCoreOntologies/GroupOfOrganizations,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005018
http://www.ontologyrepository.com/CommonCoreOntologies/Person,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005019
http://www.ontologyrepository.com/CommonCoreOntologies/HairColor,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005020
http://www.ontologyrepository.com/CommonCoreOntologies/AlliedPerson,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005021
http://www.ontologyrepository.com/CommonCoreOntologies/ServiceProvider,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005022
http://www.ontologyrepository.com/CommonCoreOntologies/Populace,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005023
http://www.ontologyrepository.com/CommonCoreOntologies/ActionProhibition,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005024
http://www.ontologyrepository.com/CommonCoreOntologies/ParamilitaryForce,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005025
http://www.ontologyrepository.com/CommonCoreOntologies/Organization,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005026
http://www.ontologyrepository.com/CommonCoreOntologies/CommercialOrganization,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005027
http://www.ontologyrepository.com/CommonCoreOntologies/Plant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005028
http://www.ontologyrepository.com/CommonCoreOntologies/Agent,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005029
http://www.ontologyrepository.com/CommonCoreOntologies/AgentCapability,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005030
http://www.ontologyrepository.com/CommonCoreOntologies/AllyRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005031
http://www.ontologyrepository.com/CommonCoreOntologies/GovernmentAgency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005032
http://www.ontologyrepository.com/CommonCoreOntologies/AuthorityRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005033
http://www.ontologyrepository.com/CommonCoreOntologies/ContractorRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005034
http://www.ontologyrepository.com/CommonCoreOntologies/FacialHair,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005035
http://www.ontologyrepository.com/CommonCoreOntologies/CivilianRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005036
http://www.ontologyrepository.com/CommonCoreOntologies/Skill,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005037
http://www.ontologyrepository.com/CommonCoreOntologies/EnemyRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005038
http://www.ontologyrepository.com/CommonCoreOntologies/OrganizationMemberRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005039
http://www.ontologyrepository.com/CommonCoreOntologies/ScalpHair,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005040
http://www.ontologyrepository.com/CommonCoreOntologies/Ideology,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005041
http://www.ontologyrepository.com/CommonCoreOntologies/Organism,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005042
http://www.ontologyrepository.com/CommonCoreOntologies/EyeColor,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005043
http://www.ontologyrepository.com/CommonCoreOntologies/Scalp,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005044
http://www.ontologyrepository.com/CommonCoreOntologies/CarrierAirWing,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005045
http://www.ontologyrepository.com/CommonCoreOntologies/AllegianceRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005046
http://www.ontologyrepository.com/CommonCoreOntologies/MilitaryPersonnelForce,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005047
http://www.ontologyrepository.com/CommonCoreOntologies/ActionPermission,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005048
http://www.ontologyrepository.com/CommonCoreOntologies/Religion,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005049
http://www.ontologyrepository.com/CommonCoreOntologies/NuclearFamily,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005050
http://www.ontologyrepository.com/CommonCoreOntologies/MaleSex,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005051
http://www.ontologyrepository.com/CommonCoreOntologies/CommercialRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005052
http://www.ontologyrepository.com/CommonCoreOntologies/GroupOfPersons,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005053
http://www.ontologyrepository.com/CommonCoreOntologies/GroupOfAgents,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005054
http://www.ontologyrepository.com/CommonCoreOntologies/ArmedForce,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005055
http://www.ontologyrepository.com/CommonCoreOntologies/Crew,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005056
http://www.ontologyrepository.com/CommonCoreOntologies/PlanSpecification,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0005057
