old-iri,new-iri
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfAssassination,https://www.commoncoreontologies.org/x00000521
http://www.ontologyrepository.com/CommonCoreOntologies/PulsejetEngine,https://www.commoncoreontologies.org/x00000522
http://www.ontologyrepository.com/CommonCoreOntologies/Loudness,https://www.commoncoreontologies.org/x00000523
http://www.ontologyrepository.com/CommonCoreOntologies/AirConditioningUnit,https://www.commoncoreontologies.org/x00000524
http://www.ontologyrepository.com/CommonCoreOntologies/Transparent,https://www.commoncoreontologies.org/x00000525
http://www.ontologyrepository.com/CommonCoreOntologies/GammaRayTelescope,https://www.commoncoreontologies.org/x00000526
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfRotationalInertia,https://www.commoncoreontologies.org/x00000527
http://www.ontologyrepository.com/CommonCoreOntologies/White,https://www.commoncoreontologies.org/x00000528
http://www.ontologyrepository.com/CommonCoreOntologies/DateIdentifier,https://www.commoncoreontologies.org/x00000529
http://www.ontologyrepository.com/CommonCoreOntologies/SonicFrequency,https://www.commoncoreontologies.org/x00000530
http://www.ontologyrepository.com/CommonCoreOntologies/CommunicationsFacility,https://www.commoncoreontologies.org/x00000531
http://www.ontologyrepository.com/CommonCoreOntologies/GovernmentOfACountry,https://www.commoncoreontologies.org/x00000532
http://www.ontologyrepository.com/CommonCoreOntologies/JetEngine,https://www.commoncoreontologies.org/x00000533
http://www.ontologyrepository.com/CommonCoreOntologies/CuttingArtifactFunction,https://www.commoncoreontologies.org/x00000534
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfQuality,https://www.commoncoreontologies.org/x00000535
http://www.ontologyrepository.com/CommonCoreOntologies/BondCertificate,https://www.commoncoreontologies.org/x00000536
http://www.ontologyrepository.com/CommonCoreOntologies/FinancialInstrument,https://www.commoncoreontologies.org/x00000537
http://www.ontologyrepository.com/CommonCoreOntologies/DefoliantArtifactFunction,https://www.commoncoreontologies.org/x00000538
http://www.ontologyrepository.com/CommonCoreOntologies/CountMeasurementInformationContentEntity,https://www.commoncoreontologies.org/x00000539
http://www.ontologyrepository.com/CommonCoreOntologies/TemporalInstantIdentifier,https://www.commoncoreontologies.org/x00000540
http://www.ontologyrepository.com/CommonCoreOntologies/Diameter,https://www.commoncoreontologies.org/x00000541
http://www.ontologyrepository.com/CommonCoreOntologies/LossOfGenericallyDependentContinuant,https://www.commoncoreontologies.org/x00000542
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfDisposition,https://www.commoncoreontologies.org/x00000543
http://www.ontologyrepository.com/CommonCoreOntologies/Target,https://www.commoncoreontologies.org/x00000544
http://www.ontologyrepository.com/CommonCoreOntologies/SeatOfLocalGovernment,https://www.commoncoreontologies.org/x00000545
http://www.ontologyrepository.com/CommonCoreOntologies/UnintentionalAct,https://www.commoncoreontologies.org/x00000546
http://www.ontologyrepository.com/CommonCoreOntologies/Telescope,https://www.commoncoreontologies.org/x00000547
http://www.ontologyrepository.com/CommonCoreOntologies/Vulnerability,https://www.commoncoreontologies.org/x00000548
http://www.ontologyrepository.com/CommonCoreOntologies/WaterTransportationArtifact,https://www.commoncoreontologies.org/x00000549
http://www.ontologyrepository.com/CommonCoreOntologies/Morning,https://www.commoncoreontologies.org/x00000550
http://www.ontologyrepository.com/CommonCoreOntologies/Organism,https://www.commoncoreontologies.org/x00000551
http://www.ontologyrepository.com/CommonCoreOntologies/ExplosiveWeapon,https://www.commoncoreontologies.org/x00000552
http://www.ontologyrepository.com/CommonCoreOntologies/ActionProhibition,https://www.commoncoreontologies.org/x00000553
http://www.ontologyrepository.com/CommonCoreOntologies/GainOfDependentContinuant,https://www.commoncoreontologies.org/x00000554
http://www.ontologyrepository.com/CommonCoreOntologies/EnhancedStasis,https://www.commoncoreontologies.org/x00000555
http://www.ontologyrepository.com/CommonCoreOntologies/Payload,https://www.commoncoreontologies.org/x00000556
http://www.ontologyrepository.com/CommonCoreOntologies/StasisOfNonMissionCapable,https://www.commoncoreontologies.org/x00000557
http://www.ontologyrepository.com/CommonCoreOntologies/VisibleLightReflectionProcess,https://www.commoncoreontologies.org/x00000558
http://www.ontologyrepository.com/CommonCoreOntologies/QRCode,https://www.commoncoreontologies.org/x00000559
http://www.ontologyrepository.com/CommonCoreOntologies/ConeShape,https://www.commoncoreontologies.org/x00000560
http://www.ontologyrepository.com/CommonCoreOntologies/Dam,https://www.commoncoreontologies.org/x00000561
http://www.ontologyrepository.com/CommonCoreOntologies/Animal,https://www.commoncoreontologies.org/x00000562
http://www.ontologyrepository.com/CommonCoreOntologies/HydrographicFeature,https://www.commoncoreontologies.org/x00000563
http://www.ontologyrepository.com/CommonCoreOntologies/EducationalOrganization,https://www.commoncoreontologies.org/x00000564
http://www.ontologyrepository.com/CommonCoreOntologies/CubeShape,https://www.commoncoreontologies.org/x00000565
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfArtifactEmployment,https://www.commoncoreontologies.org/x00000566
http://www.ontologyrepository.com/CommonCoreOntologies/OperationalArea,https://www.commoncoreontologies.org/x00000567
http://www.ontologyrepository.com/CommonCoreOntologies/OrganizationCapability,https://www.commoncoreontologies.org/x00000568
http://www.ontologyrepository.com/CommonCoreOntologies/Sensor,https://www.commoncoreontologies.org/x00000569
http://www.ontologyrepository.com/CommonCoreOntologies/Force,https://www.commoncoreontologies.org/x00000570
http://www.ontologyrepository.com/CommonCoreOntologies/ArticleOfSolidWaste,https://www.commoncoreontologies.org/x00000571
http://www.ontologyrepository.com/CommonCoreOntologies/SoundProduction,https://www.commoncoreontologies.org/x00000572
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfReligiousTrainingAcquisition,https://www.commoncoreontologies.org/x00000573
http://www.ontologyrepository.com/CommonCoreOntologies/EnvironmentalFeature,https://www.commoncoreontologies.org/x00000574
http://www.ontologyrepository.com/CommonCoreOntologies/QualitySpecification,https://www.commoncoreontologies.org/x00000575
http://www.ontologyrepository.com/CommonCoreOntologies/Scalp,https://www.commoncoreontologies.org/x00000576
http://www.ontologyrepository.com/CommonCoreOntologies/PowerRectifier,https://www.commoncoreontologies.org/x00000577
http://www.ontologyrepository.com/CommonCoreOntologies/Sloped,https://www.commoncoreontologies.org/x00000578
http://www.ontologyrepository.com/CommonCoreOntologies/Thin,https://www.commoncoreontologies.org/x00000579
http://www.ontologyrepository.com/CommonCoreOntologies/SineWaveform,https://www.commoncoreontologies.org/x00000580
http://www.ontologyrepository.com/CommonCoreOntologies/Tool,https://www.commoncoreontologies.org/x00000581
http://www.ontologyrepository.com/CommonCoreOntologies/Code93Barcode,https://www.commoncoreontologies.org/x00000582
http://www.ontologyrepository.com/CommonCoreOntologies/Motel,https://www.commoncoreontologies.org/x00000583
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfPositionChange,https://www.commoncoreontologies.org/x00000584
http://www.ontologyrepository.com/CommonCoreOntologies/SawtoothWaveform,https://www.commoncoreontologies.org/x00000585
http://www.ontologyrepository.com/CommonCoreOntologies/ControllablePitchPropeller,https://www.commoncoreontologies.org/x00000586
http://www.ontologyrepository.com/CommonCoreOntologies/AllyRole,https://www.commoncoreontologies.org/x00000587
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfMassMediaCommunication,https://www.commoncoreontologies.org/x00000588
http://www.ontologyrepository.com/CommonCoreOntologies/JulianDateFraction,https://www.commoncoreontologies.org/x00000589
http://www.ontologyrepository.com/CommonCoreOntologies/ConvexShape,https://www.commoncoreontologies.org/x00000590
http://www.ontologyrepository.com/CommonCoreOntologies/ArtifactLocation,https://www.commoncoreontologies.org/x00000591
http://www.ontologyrepository.com/CommonCoreOntologies/VeracityMeasurementInformationContentEntity,https://www.commoncoreontologies.org/x00000592
http://www.ontologyrepository.com/CommonCoreOntologies/PortionOfPropellant,https://www.commoncoreontologies.org/x00000593
http://www.ontologyrepository.com/CommonCoreOntologies/IgnitionProcess,https://www.commoncoreontologies.org/x00000594
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfCargoTransportation,https://www.commoncoreontologies.org/x00000595
http://www.ontologyrepository.com/CommonCoreOntologies/JAN13Barcode,https://www.commoncoreontologies.org/x00000596
http://www.ontologyrepository.com/CommonCoreOntologies/InstrumentDisplayPanel,https://www.commoncoreontologies.org/x00000597
http://www.ontologyrepository.com/CommonCoreOntologies/Valve,https://www.commoncoreontologies.org/x00000598
http://www.ontologyrepository.com/CommonCoreOntologies/InterpersonalRelationshipRole,https://www.commoncoreontologies.org/x00000599
http://www.ontologyrepository.com/CommonCoreOntologies/LegalArtifactFunction,https://www.commoncoreontologies.org/x00000600
http://www.ontologyrepository.com/CommonCoreOntologies/ImagingArtifactFunction,https://www.commoncoreontologies.org/x00000601
http://www.ontologyrepository.com/CommonCoreOntologies/ITFBarcode,https://www.commoncoreontologies.org/x00000602
http://www.ontologyrepository.com/CommonCoreOntologies/NavigationArtifactFunction,https://www.commoncoreontologies.org/x00000603
http://www.ontologyrepository.com/CommonCoreOntologies/MaximumOrdinalMeasurementInformationContentEntity,https://www.commoncoreontologies.org/x00000604
http://www.ontologyrepository.com/CommonCoreOntologies/AbbreviatedName,https://www.commoncoreontologies.org/x00000605
http://www.ontologyrepository.com/CommonCoreOntologies/Truck,https://www.commoncoreontologies.org/x00000606
http://www.ontologyrepository.com/CommonCoreOntologies/Thickness,https://www.commoncoreontologies.org/x00000607
http://www.ontologyrepository.com/CommonCoreOntologies/FinancialValue,https://www.commoncoreontologies.org/x00000608
http://www.ontologyrepository.com/CommonCoreOntologies/GainOfDisposition,https://www.commoncoreontologies.org/x00000609
http://www.ontologyrepository.com/CommonCoreOntologies/UltravioletLightFrequency,https://www.commoncoreontologies.org/x00000610
http://www.ontologyrepository.com/CommonCoreOntologies/IncreaseOfRealizableEntity,https://www.commoncoreontologies.org/x00000611
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfWeaponUse,https://www.commoncoreontologies.org/x00000612
http://www.ontologyrepository.com/CommonCoreOntologies/LossOfRole,https://www.commoncoreontologies.org/x00000613
http://www.ontologyrepository.com/CommonCoreOntologies/Mass,https://www.commoncoreontologies.org/x00000614
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfEncounter,https://www.commoncoreontologies.org/x00000615
http://www.ontologyrepository.com/CommonCoreOntologies/Religion,https://www.commoncoreontologies.org/x00000616
http://www.ontologyrepository.com/CommonCoreOntologies/InfraredCamera,https://www.commoncoreontologies.org/x00000617
http://www.ontologyrepository.com/CommonCoreOntologies/GroundVehicle,https://www.commoncoreontologies.org/x00000618
http://www.ontologyrepository.com/CommonCoreOntologies/Week,https://www.commoncoreontologies.org/x00000619
http://www.ontologyrepository.com/CommonCoreOntologies/Radiopacity,https://www.commoncoreontologies.org/x00000620
http://www.ontologyrepository.com/CommonCoreOntologies/InverseSawtoothWaveform,https://www.commoncoreontologies.org/x00000621
http://www.ontologyrepository.com/CommonCoreOntologies/StasisOfFullyMissionCapable,https://www.commoncoreontologies.org/x00000622
http://www.ontologyrepository.com/CommonCoreOntologies/ImpactShieldingArtifactFunction,https://www.commoncoreontologies.org/x00000623
http://www.ontologyrepository.com/CommonCoreOntologies/Report,https://www.commoncoreontologies.org/x00000624
http://www.ontologyrepository.com/CommonCoreOntologies/NozzleThroat,https://www.commoncoreontologies.org/x00000625
http://www.ontologyrepository.com/CommonCoreOntologies/PredictiveInformationContentEntity,https://www.commoncoreontologies.org/x00000626
http://www.ontologyrepository.com/CommonCoreOntologies/InfrastructureElement,https://www.commoncoreontologies.org/x00000627
http://www.ontologyrepository.com/CommonCoreOntologies/ElectromagneticRadiationProperty,https://www.commoncoreontologies.org/x00000628
http://www.ontologyrepository.com/CommonCoreOntologies/DeceptionArtifactFunction,https://www.commoncoreontologies.org/x00000629
http://www.ontologyrepository.com/CommonCoreOntologies/UniversalTimeReferenceSystem,https://www.commoncoreontologies.org/x00000630
http://www.ontologyrepository.com/CommonCoreOntologies/MaterialTerritoryOfACountry,https://www.commoncoreontologies.org/x00000631
http://www.ontologyrepository.com/CommonCoreOntologies/Magnetic,https://www.commoncoreontologies.org/x00000632
http://www.ontologyrepository.com/CommonCoreOntologies/Weight,https://www.commoncoreontologies.org/x00000633
http://www.ontologyrepository.com/CommonCoreOntologies/SteamEngine,https://www.commoncoreontologies.org/x00000634
http://www.ontologyrepository.com/CommonCoreOntologies/RefractionArtifactFunction,https://www.commoncoreontologies.org/x00000635
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfAppraisal,https://www.commoncoreontologies.org/x00000636
http://www.ontologyrepository.com/CommonCoreOntologies/PortionOfGaseousPropellant,https://www.commoncoreontologies.org/x00000637
http://www.ontologyrepository.com/CommonCoreOntologies/HeatEngine,https://www.commoncoreontologies.org/x00000638
http://www.ontologyrepository.com/CommonCoreOntologies/Mine,https://www.commoncoreontologies.org/x00000639
http://www.ontologyrepository.com/CommonCoreOntologies/EmailMessage,https://www.commoncoreontologies.org/x00000640
http://www.ontologyrepository.com/CommonCoreOntologies/EntertainmentFacility,https://www.commoncoreontologies.org/x00000641
http://www.ontologyrepository.com/CommonCoreOntologies/GainOfRealizableEntity,https://www.commoncoreontologies.org/x00000642
http://www.ontologyrepository.com/CommonCoreOntologies/LowFrequency,https://www.commoncoreontologies.org/x00000643
http://www.ontologyrepository.com/CommonCoreOntologies/OscillationProcess,https://www.commoncoreontologies.org/x00000644
http://www.ontologyrepository.com/CommonCoreOntologies/PermanentResident,https://www.commoncoreontologies.org/x00000645
http://www.ontologyrepository.com/CommonCoreOntologies/Highway,https://www.commoncoreontologies.org/x00000646
http://www.ontologyrepository.com/CommonCoreOntologies/OrganizationMember,https://www.commoncoreontologies.org/x00000647
http://www.ontologyrepository.com/CommonCoreOntologies/ColorBrightness,https://www.commoncoreontologies.org/x00000648
http://www.ontologyrepository.com/CommonCoreOntologies/NonNameIdentifier,https://www.commoncoreontologies.org/x00000649
http://www.ontologyrepository.com/CommonCoreOntologies/GroundMovingTargetIndicationArtifactFunction,https://www.commoncoreontologies.org/x00000650
http://www.ontologyrepository.com/CommonCoreOntologies/ContainingArtifactFunction,https://www.commoncoreontologies.org/x00000651
http://www.ontologyrepository.com/CommonCoreOntologies/Decoy,https://www.commoncoreontologies.org/x00000652
http://www.ontologyrepository.com/CommonCoreOntologies/Algorithm,https://www.commoncoreontologies.org/x00000653
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTerrorism,https://www.commoncoreontologies.org/x00000654
http://www.ontologyrepository.com/CommonCoreOntologies/MailingFacility,https://www.commoncoreontologies.org/x00000655
http://www.ontologyrepository.com/CommonCoreOntologies/RadiologicalWeapon,https://www.commoncoreontologies.org/x00000656
http://www.ontologyrepository.com/CommonCoreOntologies/DistanceMeasurementArtifactFunction,https://www.commoncoreontologies.org/x00000657
http://www.ontologyrepository.com/CommonCoreOntologies/MissileLauncher,https://www.commoncoreontologies.org/x00000658
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfTorque,https://www.commoncoreontologies.org/x00000659
http://www.ontologyrepository.com/CommonCoreOntologies/Effect,https://www.commoncoreontologies.org/x00000660
http://www.ontologyrepository.com/CommonCoreOntologies/GovernmentArtifactFunction,https://www.commoncoreontologies.org/x00000661
http://www.ontologyrepository.com/CommonCoreOntologies/MaterialTerritoryOfAGovernmentDomain,https://www.commoncoreontologies.org/x00000662
http://www.ontologyrepository.com/CommonCoreOntologies/PowerTransmissionArtifact,https://www.commoncoreontologies.org/x00000663
http://www.ontologyrepository.com/CommonCoreOntologies/RadioRelayStation,https://www.commoncoreontologies.org/x00000664
http://www.ontologyrepository.com/CommonCoreOntologies/CleaningArtifactFunction,https://www.commoncoreontologies.org/x00000665
http://www.ontologyrepository.com/CommonCoreOntologies/UnalliedPerson,https://www.commoncoreontologies.org/x00000666
http://www.ontologyrepository.com/CommonCoreOntologies/CombatOutpost,https://www.commoncoreontologies.org/x00000667
http://www.ontologyrepository.com/CommonCoreOntologies/BatteryTerminal,https://www.commoncoreontologies.org/x00000668
http://www.ontologyrepository.com/CommonCoreOntologies/DistanceMeasurementInformationContentEntity,https://www.commoncoreontologies.org/x00000669
http://www.ontologyrepository.com/CommonCoreOntologies/DistributionPort,https://www.commoncoreontologies.org/x00000670
http://www.ontologyrepository.com/CommonCoreOntologies/AntiBacterialArtifactFunction,https://www.commoncoreontologies.org/x00000671
http://www.ontologyrepository.com/CommonCoreOntologies/SuperLowFrequency,https://www.commoncoreontologies.org/x00000672
http://www.ontologyrepository.com/CommonCoreOntologies/ProstheticFoot,https://www.commoncoreontologies.org/x00000673
http://www.ontologyrepository.com/CommonCoreOntologies/CalendarYear,https://www.commoncoreontologies.org/x00000674
http://www.ontologyrepository.com/CommonCoreOntologies/SoundWaveProcess,https://www.commoncoreontologies.org/x00000675
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfInhabitancy,https://www.commoncoreontologies.org/x00000676
http://www.ontologyrepository.com/CommonCoreOntologies/ProductTransportFacility,https://www.commoncoreontologies.org/x00000677
http://www.ontologyrepository.com/CommonCoreOntologies/VoltageRegulatingArtifactFunction,https://www.commoncoreontologies.org/x00000678
http://www.ontologyrepository.com/CommonCoreOntologies/AttitudeControlArtifactFunction,https://www.commoncoreontologies.org/x00000679
http://www.ontologyrepository.com/CommonCoreOntologies/MedicalDepot,https://www.commoncoreontologies.org/x00000680
http://www.ontologyrepository.com/CommonCoreOntologies/ExternalNavigationLightingSystem,https://www.commoncoreontologies.org/x00000681
http://www.ontologyrepository.com/CommonCoreOntologies/Mirror,https://www.commoncoreontologies.org/x00000682
http://www.ontologyrepository.com/CommonCoreOntologies/DiminutiveName,https://www.commoncoreontologies.org/x00000683
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfContractFormation,https://www.commoncoreontologies.org/x00000684
http://www.ontologyrepository.com/CommonCoreOntologies/GeopoliticalEntityBorder,https://www.commoncoreontologies.org/x00000685
http://www.ontologyrepository.com/CommonCoreOntologies/DesignativeInformationContentEntity,https://www.commoncoreontologies.org/x00000686
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTrainingAcquisition,https://www.commoncoreontologies.org/x00000687
http://www.ontologyrepository.com/CommonCoreOntologies/TurbofanAirBreathingJetEngine,https://www.commoncoreontologies.org/x00000688
http://www.ontologyrepository.com/CommonCoreOntologies/SwitchArtifactFunction,https://www.commoncoreontologies.org/x00000689
http://www.ontologyrepository.com/CommonCoreOntologies/TelecommunicationInstrument,https://www.commoncoreontologies.org/x00000690
http://www.ontologyrepository.com/CommonCoreOntologies/FuelTank,https://www.commoncoreontologies.org/x00000691
http://www.ontologyrepository.com/CommonCoreOntologies/ProbabilityMeasurementInformationContentEntity,https://www.commoncoreontologies.org/x00000692
http://www.ontologyrepository.com/CommonCoreOntologies/MassSpecification,https://www.commoncoreontologies.org/x00000693
http://www.ontologyrepository.com/CommonCoreOntologies/NozzleMouth,https://www.commoncoreontologies.org/x00000694
http://www.ontologyrepository.com/CommonCoreOntologies/Radiolucent,https://www.commoncoreontologies.org/x00000695
http://www.ontologyrepository.com/CommonCoreOntologies/Ideology,https://www.commoncoreontologies.org/x00000696
http://www.ontologyrepository.com/CommonCoreOntologies/Enemy,https://www.commoncoreontologies.org/x00000697
http://www.ontologyrepository.com/CommonCoreOntologies/ConvergentDivergentNozzle,https://www.commoncoreontologies.org/x00000698
http://www.ontologyrepository.com/CommonCoreOntologies/Afternoon,https://www.commoncoreontologies.org/x00000699
http://www.ontologyrepository.com/CommonCoreOntologies/ComputerNetwork,https://www.commoncoreontologies.org/x00000700
http://www.ontologyrepository.com/CommonCoreOntologies/WireReceiver,https://www.commoncoreontologies.org/x00000701
http://www.ontologyrepository.com/CommonCoreOntologies/Image,https://www.commoncoreontologies.org/x00000702
http://www.ontologyrepository.com/CommonCoreOntologies/SystemClock,https://www.commoncoreontologies.org/x00000703
http://www.ontologyrepository.com/CommonCoreOntologies/Tunnel,https://www.commoncoreontologies.org/x00000704
http://www.ontologyrepository.com/CommonCoreOntologies/PowerTransmissionLine,https://www.commoncoreontologies.org/x00000705
http://www.ontologyrepository.com/CommonCoreOntologies/TerminalBoard,https://www.commoncoreontologies.org/x00000706
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfAngle,https://www.commoncoreontologies.org/x00000707
http://www.ontologyrepository.com/CommonCoreOntologies/WaterTower,https://www.commoncoreontologies.org/x00000708
http://www.ontologyrepository.com/CommonCoreOntologies/VisualProsthesis,https://www.commoncoreontologies.org/x00000709
http://www.ontologyrepository.com/CommonCoreOntologies/CommandPostFacility,https://www.commoncoreontologies.org/x00000710
http://www.ontologyrepository.com/CommonCoreOntologies/SemiAutomaticPistol,https://www.commoncoreontologies.org/x00000711
http://www.ontologyrepository.com/CommonCoreOntologies/Acceleration,https://www.commoncoreontologies.org/x00000712
http://www.ontologyrepository.com/CommonCoreOntologies/Vehicle,https://www.commoncoreontologies.org/x00000713
http://www.ontologyrepository.com/CommonCoreOntologies/HornAntenna,https://www.commoncoreontologies.org/x00000714
http://www.ontologyrepository.com/CommonCoreOntologies/Prosthesis,https://www.commoncoreontologies.org/x00000715
http://www.ontologyrepository.com/CommonCoreOntologies/ElectricBattery,https://www.commoncoreontologies.org/x00000716
http://www.ontologyrepository.com/CommonCoreOntologies/FossilFuelPowerPlant,https://www.commoncoreontologies.org/x00000717
http://www.ontologyrepository.com/CommonCoreOntologies/Village,https://www.commoncoreontologies.org/x00000718
http://www.ontologyrepository.com/CommonCoreOntologies/CounterfeitInstrument,https://www.commoncoreontologies.org/x00000719
http://www.ontologyrepository.com/CommonCoreOntologies/CryogenicStorageDewar,https://www.commoncoreontologies.org/x00000720
http://www.ontologyrepository.com/CommonCoreOntologies/PolarizingPrism,https://www.commoncoreontologies.org/x00000721
http://www.ontologyrepository.com/CommonCoreOntologies/SeaLevel,https://www.commoncoreontologies.org/x00000722
http://www.ontologyrepository.com/CommonCoreOntologies/VehicleControlSystem,https://www.commoncoreontologies.org/x00000723
http://www.ontologyrepository.com/CommonCoreOntologies/ParabolicAntenna,https://www.commoncoreontologies.org/x00000724
http://www.ontologyrepository.com/CommonCoreOntologies/Wedding,https://www.commoncoreontologies.org/x00000725
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfDependentContinuant,https://www.commoncoreontologies.org/x00000726
http://www.ontologyrepository.com/CommonCoreOntologies/CommunicationArtifactFunction,https://www.commoncoreontologies.org/x00000727
http://www.ontologyrepository.com/CommonCoreOntologies/SubmillimeterWavelengthRadioTelescope,https://www.commoncoreontologies.org/x00000728
http://www.ontologyrepository.com/CommonCoreOntologies/SphericalCoordinateSystem,https://www.commoncoreontologies.org/x00000729
http://www.ontologyrepository.com/CommonCoreOntologies/HydraulicPowerTransferUnit,https://www.commoncoreontologies.org/x00000730
http://www.ontologyrepository.com/CommonCoreOntologies/DeviationMeasurementInformationContentEntity,https://www.commoncoreontologies.org/x00000731
http://www.ontologyrepository.com/CommonCoreOntologies/MicrowaveFrequency,https://www.commoncoreontologies.org/x00000732
http://www.ontologyrepository.com/CommonCoreOntologies/Spherical,https://www.commoncoreontologies.org/x00000733
http://www.ontologyrepository.com/CommonCoreOntologies/LandMine,https://www.commoncoreontologies.org/x00000734
http://www.ontologyrepository.com/CommonCoreOntologies/GeospatialRegionBoundingBoxIdentifierList,https://www.commoncoreontologies.org/x00000735
http://www.ontologyrepository.com/CommonCoreOntologies/Transducer,https://www.commoncoreontologies.org/x00000736
http://www.ontologyrepository.com/CommonCoreOntologies/ForwardOperationsBase,https://www.commoncoreontologies.org/x00000737
http://www.ontologyrepository.com/CommonCoreOntologies/Length,https://www.commoncoreontologies.org/x00000738
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfSojourn,https://www.commoncoreontologies.org/x00000739
http://www.ontologyrepository.com/CommonCoreOntologies/Resource,https://www.commoncoreontologies.org/x00000740
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTargeting,https://www.commoncoreontologies.org/x00000741
http://www.ontologyrepository.com/CommonCoreOntologies/IgnitionSystem,https://www.commoncoreontologies.org/x00000742
http://www.ontologyrepository.com/CommonCoreOntologies/Chart,https://www.commoncoreontologies.org/x00000743
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfSocialGroupMembership,https://www.commoncoreontologies.org/x00000744
http://www.ontologyrepository.com/CommonCoreOntologies/PointEstimateInformationContentEntity,https://www.commoncoreontologies.org/x00000745
http://www.ontologyrepository.com/CommonCoreOntologies/CombustionEngine,https://www.commoncoreontologies.org/x00000746
http://www.ontologyrepository.com/CommonCoreOntologies/Canal,https://www.commoncoreontologies.org/x00000747
http://www.ontologyrepository.com/CommonCoreOntologies/Bullet,https://www.commoncoreontologies.org/x00000748
http://www.ontologyrepository.com/CommonCoreOntologies/JulianDayNumber,https://www.commoncoreontologies.org/x00000749
http://www.ontologyrepository.com/CommonCoreOntologies/TextMessaging,https://www.commoncoreontologies.org/x00000750
http://www.ontologyrepository.com/CommonCoreOntologies/ActionPermission,https://www.commoncoreontologies.org/x00000751
http://www.ontologyrepository.com/CommonCoreOntologies/WaveProcessProfile,https://www.commoncoreontologies.org/x00000752
http://www.ontologyrepository.com/CommonCoreOntologies/UltraLowFrequency,https://www.commoncoreontologies.org/x00000753
http://www.ontologyrepository.com/CommonCoreOntologies/ElectromagneticRadiationFrequency,https://www.commoncoreontologies.org/x00000754
http://www.ontologyrepository.com/CommonCoreOntologies/Zenith,https://www.commoncoreontologies.org/x00000755
http://www.ontologyrepository.com/CommonCoreOntologies/Database,https://www.commoncoreontologies.org/x00000756
http://www.ontologyrepository.com/CommonCoreOntologies/Synagogue,https://www.commoncoreontologies.org/x00000757
http://www.ontologyrepository.com/CommonCoreOntologies/ComponentRole,https://www.commoncoreontologies.org/x00000758
http://www.ontologyrepository.com/CommonCoreOntologies/ColorSaturation,https://www.commoncoreontologies.org/x00000759
http://www.ontologyrepository.com/CommonCoreOntologies/SurfaceWaveProfile,https://www.commoncoreontologies.org/x00000760
http://www.ontologyrepository.com/CommonCoreOntologies/Pier,https://www.commoncoreontologies.org/x00000761
http://www.ontologyrepository.com/CommonCoreOntologies/FungicideArtifactFunction,https://www.commoncoreontologies.org/x00000762
http://www.ontologyrepository.com/CommonCoreOntologies/Velocity,https://www.commoncoreontologies.org/x00000763
http://www.ontologyrepository.com/CommonCoreOntologies/OpticalFocusingArtifactFunction,https://www.commoncoreontologies.org/x00000764
http://www.ontologyrepository.com/CommonCoreOntologies/WaveProduction,https://www.commoncoreontologies.org/x00000765
http://www.ontologyrepository.com/CommonCoreOntologies/Hardness,https://www.commoncoreontologies.org/x00000766
http://www.ontologyrepository.com/CommonCoreOntologies/LubricationSystem,https://www.commoncoreontologies.org/x00000767
http://www.ontologyrepository.com/CommonCoreOntologies/Amount,https://www.commoncoreontologies.org/x00000768
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfRequesting,https://www.commoncoreontologies.org/x00000769
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfDensity,https://www.commoncoreontologies.org/x00000770
http://www.ontologyrepository.com/CommonCoreOntologies/ImagingInstrument,https://www.commoncoreontologies.org/x00000771
http://www.ontologyrepository.com/CommonCoreOntologies/ImpulsiveForce,https://www.commoncoreontologies.org/x00000772
http://www.ontologyrepository.com/CommonCoreOntologies/CurvilinearMotion,https://www.commoncoreontologies.org/x00000773
http://www.ontologyrepository.com/CommonCoreOntologies/VideoCamera,https://www.commoncoreontologies.org/x00000774
http://www.ontologyrepository.com/CommonCoreOntologies/Locomotive,https://www.commoncoreontologies.org/x00000775
http://www.ontologyrepository.com/CommonCoreOntologies/SignalDetectionArtifactFunction,https://www.commoncoreontologies.org/x00000776
http://www.ontologyrepository.com/CommonCoreOntologies/HydraulicMotor,https://www.commoncoreontologies.org/x00000777
